transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue
2381,2025-01-05,12:26:29,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
2206,2025-01-05,7:45:17,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
2359,2025-01-05,12:11:04,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
2266,2025-01-05,9:41:53,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
2482,2025-01-05,14:19:19,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
2275,2025-01-05,10:16:59,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
2591,2025-01-05,16:15:05,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
2592,2025-01-05,16:21:57,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
2665,2025-01-05,17:54:00,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
2407,2025-01-05,12:49:21,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
2629,2025-01-05,16:58:27,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
2710,2025-01-05,19:06:50,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
2473,2025-01-05,14:07:48,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
2354,2025-01-05,12:01:16,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
2627,2025-01-05,16:57:49,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
2272,2025-01-05,10:09:39,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
2493,2025-01-05,14:34:03,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
2563,2025-01-05,15:49:30,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
2599,2025-01-05,16:32:17,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
2279,2025-01-05,10:20:56,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
2333,2025-01-05,11:27:58,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
2622,2025-01-05,16:53:57,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
2738,2025-01-05,19:49:37,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
2822,2025-01-06,9:29:35,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
3060,2025-01-06,15:25:48,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
3229,2025-01-06,19:06:30,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
3140,2025-01-06,16:53:26,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
2910,2025-01-06,12:15:49,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
3237,2025-01-06,19:26:20,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
2806,2025-01-06,8:57:28,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
2928,2025-01-06,12:38:11,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
2827,2025-01-06,9:42:13,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
2867,2025-01-06,11:14:35,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
2816,2025-01-06,9:19:08,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
3027,2025-01-06,14:47:20,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
2874,2025-01-06,11:22:26,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
2811,2025-01-06,9:05:32,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
2813,2025-01-06,9:08:32,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
3216,2025-01-06,18:37:39,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
2990,2025-01-06,14:04:52,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
2773,2025-01-06,8:07:51,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
2752,2025-01-06,7:28:37,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
2798,2025-01-06,8:34:56,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
3065,2025-01-06,15:28:46,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
3150,2025-01-06,17:14:32,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
3057,2025-01-06,15:22:20,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
3163,2025-01-06,17:31:41,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
2915,2025-01-06,12:25:53,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
3120,2025-01-06,16:24:16,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
3226,2025-01-06,19:00:11,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
3011,2025-01-06,14:28:43,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
2883,2025-01-06,11:36:42,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
2972,2025-01-06,13:28:17,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
3193,2025-01-06,18:07:19,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
2923,2025-01-06,12:35:08,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
2815,2025-01-06,9:18:01,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
3018,2025-01-06,14:37:57,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
2974,2025-01-06,13:28:48,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
2951,2025-01-06,13:02:03,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
3064,2025-01-06,15:26:52,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
3179,2025-01-06,17:49:08,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
2896,2025-01-06,11:58:01,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
3194,2025-01-06,18:07:19,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
2977,2025-01-06,13:34:53,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
3167,2025-01-06,17:35:51,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
2745,2025-01-06,7:02:58,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
3081,2025-01-06,15:42:29,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
3044,2025-01-06,15:10:20,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
3159,2025-01-06,17:24:34,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
3068,2025-01-06,15:31:18,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
3111,2025-01-06,16:13:51,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
2993,2025-01-06,14:06:54,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
2860,2025-01-06,11:07:57,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
3769,2025-01-07,17:54:34,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
3738,2025-01-07,15:57:16,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3
3691,2025-01-07,13:29:25,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
3367,2025-01-07,8:25:03,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
3615,2025-01-07,11:09:54,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
3421,2025-01-07,8:57:19,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
3536,2025-01-07,10:28:43,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
3545,2025-01-07,10:30:57,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
3382,2025-01-07,8:35:18,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6
3801,2025-01-07,18:40:09,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
3693,2025-01-07,13:38:18,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
3836,2025-01-07,20:20:35,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
3436,2025-01-07,9:05:19,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
3336,2025-01-07,7:58:14,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
3558,2025-01-07,10:36:25,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
3771,2025-01-07,18:00:50,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
3810,2025-01-07,19:04:35,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
3446,2025-01-07,9:10:06,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
3425,2025-01-07,8:58:42,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
3696,2025-01-07,13:45:05,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
3679,2025-01-07,13:05:03,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
3291,2025-01-07,7:05:31,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75
3499,2025-01-07,10:03:00,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
3629,2025-01-07,11:32:00,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
3721,2025-01-07,15:17:18,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
3476,2025-01-07,9:42:52,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
3287,2025-01-07,7:01:52,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
3766,2025-01-07,17:49:50,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
3353,2025-01-07,8:17:52,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
3725,2025-01-07,15:22:21,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
3526,2025-01-07,10:19:44,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
3364,2025-01-07,8:21:36,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
3362,2025-01-07,8:20:52,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
3429,2025-01-07,9:02:02,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
3667,2025-01-07,12:43:13,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
3681,2025-01-07,13:07:13,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
3750,2025-01-07,16:51:21,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
3758,2025-01-07,17:08:54,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
3359,2025-01-07,8:18:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
3814,2025-01-07,19:12:13,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
3549,2025-01-07,10:32:10,1,5,Lower Manhattan,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,10
3311,2025-01-07,7:37:17,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
3426,2025-01-07,8:59:09,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
3413,2025-01-07,8:53:13,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
3651,2025-01-07,12:11:26,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
3661,2025-01-07,12:28:26,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
3664,2025-01-07,12:38:40,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
3354,2025-01-07,8:18:07,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3
3320,2025-01-07,7:44:17,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
3371,2025-01-07,8:27:39,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
4331,2025-01-08,17:53:10,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
4300,2025-01-08,16:31:49,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
4253,2025-01-08,14:55:34,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
3929,2025-01-08,8:31:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
4177,2025-01-08,12:18:11,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3
3983,2025-01-08,9:19:14,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
4098,2025-01-08,10:44:12,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
4107,2025-01-08,10:50:15,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
3944,2025-01-08,8:47:56,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
4363,2025-01-08,18:50:38,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
4255,2025-01-08,14:56:10,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
4398,2025-01-08,20:11:38,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
3998,2025-01-08,9:27:26,1,5,Lower Manhattan,3,14.75,Coffee beans,Espresso Beans,Espresso Roast,14.75
3898,2025-01-08,8:07:10,1,5,Lower Manhattan,6,21,Coffee beans,Gourmet Beans,Ethiopia,21
4120,2025-01-08,11:01:18,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
4333,2025-01-08,17:58:28,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
4372,2025-01-08,19:17:28,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
4008,2025-01-08,9:36:07,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
3987,2025-01-08,9:24:25,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
4258,2025-01-08,15:05:45,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
4241,2025-01-08,14:28:31,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
3853,2025-01-08,7:12:48,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
4061,2025-01-08,10:22:03,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
4191,2025-01-08,12:57:39,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
4283,2025-01-08,16:01:53,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
4038,2025-01-08,10:05:17,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
3849,2025-01-08,7:03:42,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
4328,2025-01-08,17:48:46,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
3915,2025-01-08,8:18:21,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
4287,2025-01-08,16:12:35,1,8,Hell's Kitchen,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33
4088,2025-01-08,10:42:25,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
3926,2025-01-08,8:26:31,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95
3924,2025-01-08,8:24:39,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
3991,2025-01-08,9:25:30,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
4229,2025-01-08,14:02:53,1,3,Astoria,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai,10.95
4243,2025-01-08,14:34:56,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
4312,2025-01-08,16:56:42,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
4320,2025-01-08,17:15:57,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
3921,2025-01-08,8:22:29,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
4376,2025-01-08,19:24:28,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
4111,2025-01-08,10:51:50,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
3873,2025-01-08,7:39:04,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
3988,2025-01-08,9:24:25,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
3975,2025-01-08,9:14:13,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3
4213,2025-01-08,13:25:08,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
4223,2025-01-08,13:45:09,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
4226,2025-01-08,14:01:00,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
3916,2025-01-08,8:20:50,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
3882,2025-01-08,7:52:12,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
3933,2025-01-08,8:34:30,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
4951,2025-01-09,19:52:56,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
4486,2025-01-09,7:57:11,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
4545,2025-01-09,8:39:00,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
4484,2025-01-09,7:56:27,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
4676,2025-01-09,10:11:01,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,18
4634,2025-01-09,9:43:55,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
4834,2025-01-09,13:54:50,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
4805,2025-01-09,12:45:28,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
4487,2025-01-09,7:57:11,1,5,Lower Manhattan,69,4.06,Bakery,Biscotti,Hazelnut Biscotti,4.06
4710,2025-01-09,10:34:39,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,6.4
4590,2025-01-09,9:08:57,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
4415,2025-01-09,6:51:12,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
4488,2025-01-09,7:57:40,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
4627,2025-01-09,9:42:16,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
4670,2025-01-09,10:08:43,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
4489,2025-01-09,7:58:52,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
4927,2025-01-09,18:28:56,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
4411,2025-01-09,6:48:55,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
4680,2025-01-09,10:12:31,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
4813,2025-01-09,12:53:13,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
4836,2025-01-09,13:54:50,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
4560,2025-01-09,8:48:21,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
4536,2025-01-09,8:31:18,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45
4514,2025-01-09,8:15:41,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
4478,2025-01-09,7:53:15,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
4475,2025-01-09,7:52:22,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
4640,2025-01-09,9:46:07,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
4491,2025-01-09,7:59:55,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
4770,2025-01-09,11:27:20,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
4550,2025-01-09,8:41:24,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
4913,2025-01-09,17:53:17,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
4435,2025-01-09,7:20:38,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
4609,2025-01-09,9:28:25,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
4800,2025-01-09,12:38:05,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
4482,2025-01-09,7:55:09,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
4558,2025-01-09,8:47:33,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
4809,2025-01-09,12:48:58,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
4660,2025-01-09,10:01:24,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
4407,2025-01-09,6:39:11,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
4483,2025-01-09,7:56:13,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
4706,2025-01-09,10:32:13,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
4918,2025-01-09,18:07:54,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
4923,2025-01-09,18:11:18,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
4616,2025-01-09,9:35:05,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
4803,2025-01-09,12:42:39,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
4774,2025-01-09,11:29:17,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
4577,2025-01-09,8:59:50,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
4727,2025-01-09,10:45:57,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
4952,2025-01-09,19:52:56,1,5,Lower Manhattan,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45
