Client ID,Last purchased date,Item name,last_purchase_stage,Purchased product category,Purchased product subcategory,Purchased coach,Item Total,acquisition_date
100000166,2024-10-21,50 Lesson Pack  (Johnson Poh),lesson,lesson,50 lesson,Johnson Poh,0.0,2024-10-21
100000167,2024-10-21,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-21
100000168,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000169,2024-10-21,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,0.0,2024-10-21
100000169,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000170,2024-10-21,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-10-21
100000171,2024-10-21,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,0.0,2024-10-21
100000171,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000171,2025-03-09,Trial Lesson W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,119.9,2024-10-21
100000171,2025-03-10,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,981.0,2024-10-21
100000172,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000174,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000175,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000176,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000177,2024-12-27,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-12-27
100000177,2025-01-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-27
100000177,2025-03-12,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-12-27
100000178,2024-10-21,10 Lesson Pack  (Chun Leekyung),lesson,lesson,10 lesson,Chun Leekyung,0.0,2024-10-21
100000178,2024-10-21,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-21
100000178,2025-01-19,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-21
100000179,2024-10-21,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-10-21
100000179,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000179,2025-01-28,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-21
100000179,2025-03-10,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-21
100000179,2025-04-23,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-21
100000180,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000180,2024-12-11,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000181,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000181,2025-05-10,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-21
100000181,2025-07-06,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-21
100000182,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000182,2025-06-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-21
100000183,2024-10-21,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-21
100000184,2024-10-21,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-21
100000184,2025-02-07,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-10-21
100000184,2025-06-06,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-10-21
100000187,2024-10-21,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-21
100000187,2024-10-29,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-21
100000187,2024-10-29,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000187,2024-12-13,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-21
100000187,2024-12-13,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000187,2025-03-25,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-10-21
100000191,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000192,2024-10-21,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-21
100000192,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000192,2025-04-05,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-10-21
100000193,2024-10-21,10 Lesson Pack  (Chun Leekyung),lesson,lesson,10 lesson,Chun Leekyung,0.0,2024-10-21
100000193,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000194,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000194,2025-01-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-21
100000195,2024-10-21,20 Lesson Pack (Jasper Park),lesson,lesson,20 lesson,Jasper Park,0.0,2024-10-21
100000196,2024-10-21,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-21
100000197,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000198,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000199,2024-10-21,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,0.0,2024-10-21
100000199,2024-10-21,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-21
100000199,2025-02-21,Trial Lesson W/ Jiali Khee,trial,trial,Trial lesson,Jiali Khee,119.9,2024-10-21
100000200,2024-10-21,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-21
100000201,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000201,2024-12-20,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000201,2025-01-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000201,2025-03-08,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-21
100000201,2025-05-23,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-21
100000201,2025-08-03,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-21
100000202,2024-10-21,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-10-21
100000202,2024-10-21,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-21
100000202,2025-03-25,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,1853.0,2024-10-21
100000203,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000204,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000205,2024-10-21,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-21
100000206,2024-10-22,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-10-22
100000206,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000206,2025-03-29,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000207,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000208,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000209,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000209,2025-05-21,30 Mins 1:1 Lesson W/ Johnson Poh,lesson,lesson,30 mins lesson,Johnson Poh,119.9,2024-10-22
100000209,2025-05-21,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2024-10-22
100000210,2024-10-22,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-22
100000210,2024-10-22,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-22
100000210,2025-04-18,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-10-22
100000211,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000212,2024-10-22,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-22
100000212,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000212,2024-12-11,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000212,2025-02-08,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000212,2025-04-27,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000212,2025-08-11,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000213,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000215,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000216,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000216,2025-08-15,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000217,2024-10-22,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-10-22
100000218,2024-10-22,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-10-22
100000218,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000219,2024-10-22,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,0.0,2024-10-22
100000219,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000219,2025-03-04,10 Practice Credits,practice,practice,10 practice,others,148.24,2024-10-22
100000219,2025-03-04,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,1853.0,2024-10-22
100000220,2024-10-22,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-22
100000220,2024-10-22,50 Lesson Pack (Kim On You),lesson,lesson,50 lesson,Kim On You,0.0,2024-10-22
100000221,2024-10-22,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-22
100000222,2024-10-22,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-10-22
100000222,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000223,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000223,2025-03-28,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000224,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000224,2025-02-24,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000225,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000226,2024-10-22,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-10-22
100000226,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000227,2024-10-22,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-22
100000227,2025-05-29,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2024-10-22
100000227,2025-06-13,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,981.0,2024-10-22
100000228,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000228,2025-07-09,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000229,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000230,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000230,2025-06-17,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2024-10-22
100000231,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000231,2025-02-10,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000232,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000233,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000233,2024-10-22,5 Semi Private (1:2 Lesson) w/ Joey Poh,lesson,lesson,5 group lesson,Joey Poh,0.0,2024-10-22
100000234,2024-10-22,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,0.0,2024-10-22
100000235,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000236,2024-10-22,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,0.0,2024-10-22
100000236,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000237,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000237,2024-10-22,10 Semi Private (1:2 Lesson) w/ Johnson Poh,lesson,lesson,10 group lesson,Johnson Poh,0.0,2024-10-22
100000238,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000238,2025-01-17,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-10-22
100000238,2025-01-17,25 Practice Credits,practice,practice,25 practice,others,367.87,2024-10-22
100000239,2024-10-22,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-10-22
100000239,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000239,2025-02-01,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000239,2025-05-05,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000240,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000241,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000241,2024-11-15,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-22
100000244,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000245,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000246,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000247,2024-10-22,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,0.0,2024-10-22
100000247,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000248,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000248,2024-12-23,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000248,2025-03-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000248,2025-05-01,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000248,2025-07-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000248,2025-07-11,Golfzon 18 Holes - 3 Pax,play,play,Golfzon,others,196.2,2024-10-22
100000248,2025-08-08,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000249,2024-10-22,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-22
100000249,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000249,2024-10-22,5 Semi Private (1:2 Lesson) w/ Johnson Poh.,lesson,lesson,5 group lesson,Johnson Poh,0.0,2024-10-22
100000250,2024-10-22,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,0.0,2024-10-22
100000250,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000251,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000252,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000253,2024-10-22,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-10-22
100000253,2024-10-22,50 Lesson Pack (Jasper Park),lesson,lesson,50 lesson,Jasper Park,0.0,2024-10-22
100000254,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000254,2024-12-29,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000254,2025-02-15,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000254,2025-04-19,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000254,2025-06-08,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000254,2025-08-10,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-10-22
100000255,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000256,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000256,2024-12-13,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000256,2025-02-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000256,2025-03-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000256,2025-04-13,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-10-22
100000257,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000258,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000259,2024-10-22,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-10-22
100000261,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000262,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000263,2024-10-22,Trial Lessom W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,0.0,2024-10-22
100000264,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000265,2024-10-22,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-22
100000266,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000267,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
100000267,2025-06-25,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2024-10-22
100000268,2024-10-22,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-22
